Datum,Weihnachtsmarkt,Ferien,Ware_1,Ware_2,Ware_3,Ware_4,Ware_5,Ware_6,Gesamtumsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Feiertag,vor_feiertag,nach_feiertag,Wochentag_2,Wochentag_3,Wochentag_4,Wochentag_5,Wochentag_6,Wochentag_7,Wochentag_1,Monat_7,Monat_8,Monat_9,Monat_10,Monat_11,Monat_12,Monat_1,Monat_2,Monat_3,Monat_4,Monat_5,Monat_6,Temperaturklassen_normal,Temperaturklassen_warm,Temperaturklassen_kalt,Temperaturklassen_NA
2014-09-11,0,0,165.1690516,438.9490193,160.6956658,109.9840207,279.5762293,0,1154.3739867,NA,4,17.375,13,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-12,0,0,130.3659564,394.0970637,163.4962911,115.0882704,308.3391239,0,1111.3867055,NA,1,18.25,11,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-13,0,0,152.4970109,579.4418472,202.6802331,169.3103797,368.0803612,0,1472.0098321,NA,7,17,12,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-14,0,0,60.59606585,567.7003257,225.776419,95.55433242,308.1847125,0,1257.81185547,NA,7,17.625,14,61,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-15,0,0,154.5566914,329.7711258,168.5821507,94.20035103,246.3619523,0,993.47227123,NA,2,19.75,13,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-16,0,0,106.6574647,398.1759774,158.5886378,86.89658378,260.5564434,0,1010.87510708,NA,0,20.125,13,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-09-17,0,0,140.2304265,397.8478418,141.7102759,88.32737768,328.6708689,0,1096.78679078,NA,1,19.875,18,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-18,0,0,168.7673832,397.1789251,153.1856217,66.24924568,310.7030339,0,1096.08420958,NA,0,20.5,13,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-09-19,0,0,140.1444531,402.2448946,181.1922848,88.90352518,332.8831338,0,1145.36829148,NA,0,20.75,9,5,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-09-20,0,0,197.9590863,569.8259652,238.2299871,113.1310979,373.7421224,0,1492.8882589,NA,3,19.375,7,10,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-21,0,0,80.58591422,602.7113586,252.0128127,71.6775463,402.9899358,0,1409.97756762,NA,4,17,15,21,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-22,0,0,134.86510380000001,381.1054857,154.9479729,60.782443550000004,270.1056968,0,1001.80670275,NA,6,13,17,21,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-23,0,0,140.7746953,395.3117237,159.1085017,84.06270799,276.659713,0,1055.91734169,NA,4,14.75,6,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-24,0,0,108.7111238,366.5737081,152.3063011,84.83644626,271.173456,0,983.60103526,NA,7,15.375,10,63,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-25,0,0,108.0670867,354.8407445,143.3368164,55.07257036,298.0125631,0,959.32978106,NA,7,14.5,17,61,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-26,0,0,117.37743,379.3449366,144.7697251,103.2749744,350.315063,0,1095.0821291,NA,7,16.75,13,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-27,0,0,139.1711638,474.8936481,210.2096958,161.6762015,291.6247122,0,1277.5754214,NA,2,16.375,14,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-28,0,0,60.48296148,531.9382948,188.2730536,99.2634443,259.8294476,0,1139.78720178,NA,4,18.5,7,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-29,0,0,146.6407792,383.1895488,159.6111101,81.68376719,299.9163022,0,1071.04150749,NA,6,18.125,6,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-30,0,0,125.3170106,419.2954094,171.7088641,55.90600095,297.2087658,0,1069.43605085,NA,7,16.5,5,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-01,0,0,159.4732531,416.0014239,150.6200216,75.61166677,290.758945,0,1092.46531037,NA,6,17.75,6,10,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-02,0,0,183.4112755,441.7373188,164.4204152,52.90746954,330.4691526,0,1172.94563164,NA,6,18,6,NA,NA,1,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-03,0,0,62.59119156,707.739672,269.8271178,79.51778774,392.7822745,0,1512.4580436,NA,3,20,6,10,1,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2014-10-04,0,0,194.3651876,677.8220642,281.7579712,148.665068,415.416762,0,1718.027053,NA,0,18.5,8,5,NA,NA,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-05,0,0,82.13424452,773.7384167,233.4058432,52.60982677,278.2138515,0,1420.10218269,NA,1,16.25,7,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-06,0,0,178.3356701,469.0888003,228.6397012,56.34445777,292.1443849,0,1224.55301427,NA,2,15.75,15,10,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-07,0,0,141.8588633,484.5785759,220.5414848,79.56126595,286.0423019,0,1212.58249185,NA,7,13,10,65,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-08,0,0,134.8739213,470.1747473,265.68156,61.56548313,297.8855411,0,1230.18125283,NA,6,14.125,10,61,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-09,0,0,134.3248568,487.3574299,221.0564064,63.33561111,308.5491418,0,1214.62344601,NA,5,17.875,10,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-10,0,0,132.3170202,472.0689573,240.8132122,67.02086431,350.0913052,0,1262.31135921,NA,4,16.375,10,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-11,0,0,181.0710637,570.9333229,268.9131325,140.8160162,413.469929,0,1575.2034643,NA,3,17,5,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-12,0,0,97.98502264,599.2651072,285.6619042,71.58775991,347.9084175,0,1402.40821145,NA,5,15.125,7,20,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-13,0,1,129.8783833,451.0108363,199.0886467,69.44918592,290.0887197,0,1139.51577192,NA,7,12.625,12,63,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-14,0,1,175.0112538,448.6703327,238.2380165,55.98751887,311.6299709,0,1229.53709277,NA,6,14,5,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-15,0,1,206.8382091,512.1307824,218.8458848,72.52884048,316.9872117,0,1327.33092848,NA,7,13.875,6,21,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-16,0,1,147.5705494,442.3691106,208.7152692,69.99564564,267.6477339,0,1136.29830874,NA,7,13.5,6,61,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-17,0,1,144.3578534,466.802719,192.3761849,68.7913641,297.5771557,0,1169.9052771,NA,7,14.375,10,65,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-18,0,1,158.1521304,704.5133582,287.1574988,84.7844612,332.7139569,0,1567.3214055,NA,7,15.25,7,21,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-19,0,1,58.85340961,641.1651469,234.5301953,101.5704283,322.7196811,0,1358.83886121,NA,7,17.375,13,95,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-20,0,1,158.3825589,384.8418331,175.0819041,55.79519568,297.6405096,0,1071.74200138,NA,6,14.625,18,61,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-21,0,1,125.3639812,407.3623391,184.643706,53.04262548,291.7045442,0,1062.11719598,NA,7,12.5,9,63,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-22,0,1,127.7650513,418.3114698,165.2955122,60.71698854,285.1718269,0,1057.26084874,NA,6,13,12,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-23,0,1,144.217732,445.2841382,153.0612734,54.65304847,283.1777848,0,1080.39397687,NA,6,13.125,7,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-24,0,1,203.1736392,452.5204106,187.2332851,155.3390062,318.9820309,0,1317.248372,NA,7,13.5,9,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-25,0,1,191.4253166,546.5096653,247.1299527,61.48076961,307.4481434,0,1353.99384761,NA,7,12.125,7,61,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-26,0,0,116.4878868,623.5654867,312.5559622,68.32223129,370.5367052,0,1491.46827219,NA,5,12.75,9,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-27,0,0,121.4169708,408.2295941,173.8839755,85.68767581,310.2625752,0,1099.48079141,NA,2,14.5,9,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-28,0,0,136.0942687,467.6944137,271.4504022,76.75158406,307.1734027,0,1259.16407136,NA,0,13.875,8,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-29,0,0,103.5695543,411.2133054,209.3239974,81.86890546,300.1086407,0,1106.08440326,NA,7,8.375,7,20,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2014-10-30,0,0,122.1821676,451.6176649,205.5843712,72.03480652,312.4935309,0,1163.91254112,NA,2,10.625,5,10,NA,1,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-31,0,0,132.4862793,404.5798722,278.5753108,141.9889898,303.6629313,0,1261.2933834,NA,8,12.875,5,10,1,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-11-01,0,0,142.5070592,501.127171,266.5270794,76.61776034,355.9576449,0,1342.73671484,NA,2,16.5,8,0,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-11-02,0,0,99.288587,643.0774722,273.8307267,59.39386696,304.4049613,0,1379.99561416,NA,3,15.375,10,21,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-11-03,0,0,137.8228796,385.8934875,152.4620836,80.10276399,318.3590973,0,1074.64031199,NA,4,13.75,12,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-11-04,0,0,103.1237476,341.4333232,154.0853704,69.34761961,311.112917,0,979.10297781,NA,7,11.625,8,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-11-05,0,0,113.0789675,325.2106177,159.0906257,59.28333256,293.3864289,0,950.04997236,NA,7,9.5,11,61,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-06,0,0,138.3994644,367.7203968,146.2430731,133.4402168,302.4717608,0,1088.2749119,NA,5,8.875,10,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-07,0,0,125.325835,352.0717395,147.5713925,40.97795819,331.3740938,0,997.32101899,NA,0,8.625,9,10,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-08,0,0,165.663475,521.9888161,228.6189708,71.15456008,300.6718845,0,1288.09770648,NA,6,10.25,8,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-11-09,0,0,118.44693,686.6706518,299.9261716,85.94992221,376.1240181,0,1567.11769371,NA,3,10.625,8,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-11-10,0,0,132.4509338,316.3340103,135.031554,53.69260899,260.9495839,0,898.45869099,NA,6,8.75,7,61,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-11,0,0,122.8850789,297.9769424,120.9019769,56.9193409,274.5673674,0,873.2507065,NA,2,8.625,7,10,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-12,0,0,95.34819992,341.2942256,118.8075931,60.19319341,271.0388751,0,886.68208713,NA,7,9.75,10,10,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-13,0,0,143.7503502,313.8890927,141.8965584,106.105028,300.5360471,0,1006.1770764,NA,7,10.75,4,28,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-11-14,0,0,133.7742999,333.8175833,120.2763441,78.42923184,270.1707387,0,936.46819784,NA,7,10.75,10,10,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-11-15,0,0,157.9568296,422.0890002,167.0407771,45.39376274,272.1115647,0,1064.59193434,NA,8,9.25,14,10,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-16,0,0,69.2794518,657.3349053,201.4247333,63.25456378,302.5639592,0,1293.85761338,NA,7,8,14,61,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-17,0,0,138.7522466,332.9049752,142.1879755,91.03458973,291.7916736,0,996.67146063,NA,7,9.625,7,10,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-18,0,0,134.6884326,263.3797368,153.386557,62.84539572,217.2339826,0,831.53410472,NA,7,8.875,13,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-19,0,0,131.2620241,289.9092585,116.0913626,78.57551317,218.3168948,0,834.15505317,NA,7,8.5,11,61,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-20,0,0,131.3147898,281.9634245,122.3349946,136.0014472,247.2392413,0,918.8538974,NA,5,6.125,7,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-21,0,0,142.8956032,319.5759009,154.1792714,85.93597268,274.8849161,0,977.47166428,NA,6,6.5,5,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-22,0,0,92.66163601,453.5689875,185.1230695,74.71937288,268.133002,0,1074.20606789,NA,7,5.75,9,61,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-23,0,0,88.85327045,669.9676623,260.2955021,131.6113879,339.3351918,0,1490.06301455,NA,6,6.75,7,21,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-24,1,0,135.4950584,308.9108858,144.604224,72.73949075,253.9791055,0,915.72876445,NA,3,9.375,10,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-25,1,0,125.776456,296.6043316,162.1097215,85.58461246,247.0359218,0,917.11104336,NA,0,6.875,4,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-26,1,0,98.54213475,289.6315227,136.4663088,86.92751046,262.2532491,0,873.82072581,NA,3,5.625,8,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-27,1,0,114.3667405,295.5307388,133.9296038,70.37753747,240.2316617,0,854.43628227,NA,0,4.5,10,10,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-28,1,0,125.7702653,304.3006537,136.2721465,71.43840747,247.7520746,0,885.53354757,NA,6,1.625,16,10,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-29,1,0,143.2762247,409.3295505,180.2030868,64.16386291,302.0432168,0,1099.01594171,NA,8,1,10,5,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-11-30,1,0,70.52381913,663.600383,209.3572178,122.9705508,363.2203715,0,1429.67234223,NA,8,0,11,10,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-12-01,1,0,128.4541153,270.5944085,119.4279262,58.33659124,256.6081638,0,833.42120504,NA,7,-2,13,10,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-02,1,0,154.2426329,275.9783257,114.3447924,68.99728251,265.9336885,0,879.49672201,NA,8,-3,7,10,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-03,1,0,133.9908025,263.7077173,107.9668605,70.4651659,246.9371342,0,823.0676804,NA,7,0.625,10,10,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-04,1,0,124.1677631,277.7306605,118.9805883,69.444016,251.035751,0,841.3587789,NA,8,3.75,9,61,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-05,1,0,83.51043059,251.2961134,102.7142624,78.34846601,249.466067,0,765.3353394,NA,7,2,7,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-06,1,0,127.8940739,425.2357142,137.0722126,101.7809191,291.6185117,0,1083.6014315,NA,2,5.75,7,10,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-07,1,0,75.51292274,579.7424645,176.3988384,204.6933112,276.6519447,0,1312.99948154,NA,7,4.875,12,61,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-08,1,0,102.6787618,256.5960292,85.12215806,63.0120527,235.3848382,0,742.79383996,NA,7,3.25,8,61,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-09,1,0,110.4765461,264.8816247,110.1888262,73.03754975,272.8289626,0,831.41350935,NA,8,2.125,9,45,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-10,1,0,99.91871718,252.6990079,95.94460777,63.15531764,269.4164566,0,781.13410709,NA,5,4.875,13,61,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-11,1,0,109.7545701,283.4670861,86.81581043,61.80380239,232.6715376,0,774.51280662,NA,7,4,12,95,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-12,1,0,109.1426717,236.1447543,87.45462261,68.55904517,173.9221253,0,675.22321908,NA,7,7.25,18,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-13,1,0,124.9566844,401.0727219,141.5321787,54.05611059,318.6599553,0,1040.27765089,NA,5,4.75,10,61,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-14,1,0,102.8055731,588.4695393,199.2633075,176.9018026,310.4737976,0,1377.9140201,NA,4,3.5,9,10,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-15,1,0,96.31369363,243.2346255,84.70096022,62.79365863,221.0613938,0,708.10433178,NA,7,4.75,11,61,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-16,1,0,97.76858424,280.8742599,90.62442588,78.66740353,289.6547711,0,837.58944465,NA,8,4.625,12,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-17,1,0,102.8568354,269.192321,92.86863713,54.11521415,278.7324088,0,797.76541648,NA,7,3.625,10,61,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-18,1,0,112.7697007,303.3527928,98.92042002,66.40124763,271.0971038,0,852.54126495,NA,7,10,11,61,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-19,1,0,100.4346054,307.8847913,82.77647947,67.65294157,242.8497252,0,801.59854294,NA,5,8.125,15,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-20,1,0,92.97654978,384.7978578,136.3320871,66.49610568,178.0725406,0,858.67514096,NA,6,5.375,24,21,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-21,1,0,74.17763537,508.5550216,154.631949,214.8692922,253.0455168,0,1205.27941497,NA,6,6.625,14,21,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-22,0,1,166.0626084,320.634871,121.7882922,123.6977665,230.8261538,0,963.0096919,NA,7,9.75,21,63,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-23,0,1,184.2171893,408.0032006,87.48554168,104.3429888,224.5588538,0,1008.60777418,NA,7,9.125,19,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-24,0,1,289.7247069,477.6536623,100.7165135,127.095637,268.806966,0,1263.9974857,NA,5,7.75,21,61,NA,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-25,0,0,0,0,0,0,0,0,0,NA,7,3.125,17,71,1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,1
2014-12-26,0,0,0,0,0,0,0,0,0,NA,6,0,6,22,1,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,1
2014-12-27,0,1,133.1602196,513.6616789,184.8166221,106.882618,286.9240232,0,1225.4451618,NA,3,-0.25,8,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-28,0,1,65.50117654,623.5380326,165.516328,219.5238141,226.105265,0,1300.18461624,NA,1,-0.5,7,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-29,0,1,159.3531749,458.0338614,195.1878284,136.0494423,303.6727633,0,1252.2970703,NA,5,0.75,10,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-30,0,1,171.9003647,581.7409672,204.8438875,256.5357019,430.3369768,0,1645.3578981,NA,7,5.25,9,21,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-12-31,0,1,253.255021,643.3777801,162.6229767,121.9632185,1879.461831,0,3060.6808273,NA,6,7.375,11,61,NA,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2015-01-01,0,0,0,0,0,0,0,0,0,NA,8,4.125,13,10,1,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,1
2015-01-02,0,1,171.4364804,512.1777202,182.1230093,124.08253,300.8298058,0,1290.6495457,NA,6,7.75,24,61,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-03,0,1,146.7254665,495.4836862,170.9630777,133.991008,277.8334318,0,1224.9966702,NA,7,4.875,25,69,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-04,0,1,69.26187502,652.4396012,202.3059464,105.1091626,337.5655719,0,1366.68215712,NA,0,4.75,15,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-01-05,0,1,159.4986808,349.3998847,161.9896264,164.1140002,270.1737319,0,1105.175924,NA,8,5.875,8,20,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
