"","Datum","Wochentag","Sonntag","Samstag","Monat","Weihnachtsmarkt","Feiertage","Ferien","Monat_1","Ware_1","Ware_2","Ware_3","Ware_4","Ware_5","Ware_6","Gesamtumsatz","weihnachtsfeiertag_25","weihnachtsfeiertag_26","weihnachtsfeiertag_27","neujahrstage"
"733",2015-07-03,6,0,0,7,0,0,0,0,144.9518133,432.8882873,160.2047023,90.67628814,294.9708761,NA,NA,NA,NA,NA,NA
"734",2015-07-04,7,0,1,7,0,0,0,0,147.0768333,667.5453263,247.0714525,65.95539822,315.8307792,NA,NA,NA,NA,NA,NA
"735",2015-07-05,1,1,0,7,0,0,0,0,42.8195773,571.2202119,259.904235,97.97668825,308.1452498,NA,NA,NA,NA,NA,NA
"736",2015-07-06,2,0,0,7,0,0,0,0,152.3615974,435.5472903,180.9760116,83.03863025,252.9416278,NA,NA,NA,NA,NA,NA
"737",2015-07-07,3,0,0,7,0,0,0,0,84.00592875,424.7586546,205.7865031,148.1121007,248.5398256,NA,NA,NA,NA,NA,NA
"738",2015-07-08,4,0,0,7,0,0,0,0,102.3685109,406.1973725,192.6132474,103.7052193,299.2435507,NA,NA,NA,NA,NA,NA
"739",2015-07-09,5,0,0,7,0,0,0,0,135.6307234,400.0613966,164.2239758,95.87711972,281.6978438,NA,NA,NA,NA,NA,NA
"740",2015-07-10,6,0,0,7,0,0,0,0,124.786804,419.9207255,175.4155712,74.96380731,296.2300387,NA,NA,NA,NA,NA,NA
"741",2015-07-11,7,0,1,7,0,0,0,0,130.1131455,579.7758738,259.5895855,76.47564172,278.282264,NA,NA,NA,NA,NA,NA
"742",2015-07-12,1,1,0,7,0,0,0,0,88.65405647,638.2408273,226.5769885,72.7913058,262.3039454,NA,NA,NA,NA,NA,NA
"743",2015-07-13,2,0,0,7,0,0,0,0,139.5436617,484.6443034,178.2466047,79.90736886,260.2115588,NA,NA,NA,NA,NA,NA
"744",2015-07-14,3,0,0,7,0,0,0,0,130.5012243,494.6426236,241.1228389,118.1255638,256.9130884,NA,NA,NA,NA,NA,NA
"745",2015-07-15,4,0,0,7,0,0,0,0,107.1011055,517.8780287,239.9885215,89.41702143,305.0430505,NA,NA,NA,NA,NA,NA
"746",2015-07-16,5,0,0,7,0,0,0,0,137.5468632,498.959441,221.649707,119.8135973,214.0847881,NA,NA,NA,NA,NA,NA
"747",2015-07-17,6,0,0,7,0,0,0,0,59.67564804,533.3819965,230.8785481,50.57656432,235.3510816,NA,NA,NA,NA,NA,NA
"748",2015-07-18,7,0,1,7,0,0,0,0,103.4218755,677.1999084,276.1499698,78.47564885,274.3379124,NA,NA,NA,NA,NA,NA
"749",2015-07-19,1,1,0,7,0,0,0,0,72.79126161,713.9487589,298.3560802,86.62247215,366.6402101,NA,NA,NA,NA,NA,NA
"750",2015-07-20,2,0,0,7,0,0,1,0,112.0883141,566.1575373,212.2080139,72.06014405,243.5111576,NA,NA,NA,NA,NA,NA
"751",2015-07-21,3,0,0,7,0,0,1,0,110.3163346,556.0091138,211.3331167,97.43010989,300.0498051,NA,NA,NA,NA,NA,NA
"752",2015-07-22,4,0,0,7,0,0,1,0,142.2277935,597.5760416,254.3719528,86.53381037,268.9396458,NA,NA,NA,NA,NA,NA
"753",2015-07-23,5,0,0,7,0,0,1,0,203.2641253,600.4140191,247.8263037,61.85583383,261.951425,NA,NA,NA,NA,NA,NA
"754",2015-07-24,6,0,0,7,0,0,1,0,190.7742052,578.6376668,298.0529435,55.83008329,332.2846517,NA,NA,NA,NA,NA,NA
"755",2015-07-25,7,0,1,7,0,0,1,0,153.0597694,672.2062755,251.5672694,65.3438046,254.2805101,NA,NA,NA,NA,NA,NA
"756",2015-07-26,1,1,0,7,0,0,1,0,128.2854167,705.5892633,282.7342028,77.59632672,372.8110267,NA,NA,NA,NA,NA,NA
"757",2015-07-27,2,0,0,7,0,0,1,0,133.3757811,596.4208416,254.8155452,97.38517638,294.6341,NA,NA,NA,NA,NA,NA
"758",2015-07-28,3,0,0,7,0,0,1,0,145.9238787,597.7877328,246.8123654,82.15221158,343.7270543,NA,NA,NA,NA,NA,NA
"759",2015-07-29,4,0,0,7,0,0,1,0,158.8192158,579.2959223,249.3523469,112.7276348,392.9889554,NA,NA,NA,NA,NA,NA
"760",2015-07-30,5,0,0,7,0,0,1,0,146.4843827,565.5273079,242.6604991,75.44217229,320.1417756,NA,NA,NA,NA,NA,NA
"761",2015-07-31,6,0,0,7,0,0,1,0,161.0925651,642.0863235,283.0484171,87.54254702,337.0991377,NA,NA,NA,NA,NA,NA
"762",2015-08-01,7,0,1,8,0,0,1,0,218.2553579,713.6217789,334.4237812,84.53514395,325.0323748,NA,NA,NA,NA,NA,NA
"763",2015-08-02,1,1,0,8,0,0,1,0,79.85244849,781.185854,295.6788693,82.73931315,313.0316247,NA,NA,NA,NA,NA,NA
"764",2015-08-03,2,0,0,8,0,0,1,0,146.5715392,626.8317251,281.888463,76.98479062,278.3414453,NA,NA,NA,NA,NA,NA
"765",2015-08-04,3,0,0,8,0,0,1,0,181.6102361,601.3733264,309.1732148,135.0716281,309.2517504,NA,NA,NA,NA,NA,NA
"766",2015-08-05,4,0,0,8,0,0,1,0,159.9799775,616.7044651,339.6399831,97.69192721,301.9471049,NA,NA,NA,NA,NA,NA
"767",2015-08-06,5,0,0,8,0,0,1,0,205.3074749,637.8008365,298.4609584,69.0212669,307.464976,NA,NA,NA,NA,NA,NA
"768",2015-08-07,6,0,0,8,0,0,1,0,161.4053482,663.6656477,323.8422309,70.0238514,328.5250754,NA,NA,NA,NA,NA,NA
"769",2015-08-08,7,0,1,8,0,0,1,0,257.8864512,708.8394632,341.5256999,80.77258928,419.8632492,NA,NA,NA,NA,NA,NA
"770",2015-08-09,1,1,0,8,0,0,1,0,99.38449712,591.6711463,287.1325985,60.6744163,381.2951726,NA,NA,NA,NA,NA,NA
"771",2015-08-10,2,0,0,8,0,0,1,0,107.8238348,594.7621012,326.1812004,71.12531777,310.7881183,NA,NA,NA,NA,NA,NA
"772",2015-08-11,3,0,0,8,0,0,1,0,111.7194936,544.020362,281.8066323,111.5929764,270.3594192,NA,NA,NA,NA,NA,NA
"773",2015-08-12,4,0,0,8,0,0,1,0,105.9100851,545.0195667,253.3198854,68.13137047,376.9753318,NA,NA,NA,NA,NA,NA
"774",2015-08-13,5,0,0,8,0,0,1,0,130.0323303,583.3603452,276.6034354,81.10521319,325.8699005,NA,NA,NA,NA,NA,NA
"775",2015-08-14,6,0,0,8,0,0,1,0,136.4859847,554.6675657,265.2626545,100.3783391,302.2886071,NA,NA,NA,NA,NA,NA
"776",2015-08-15,7,0,1,8,0,0,1,0,143.9004951,663.3966741,275.1316821,61.28243236,400.8311414,NA,NA,NA,NA,NA,NA
"777",2015-08-16,1,1,0,8,0,0,1,0,70.37887685,590.4892046,272.4431559,76.79827884,295.7592647,NA,NA,NA,NA,NA,NA
"778",2015-08-17,2,0,0,8,0,0,1,0,131.2351079,450.9201283,225.8248369,85.65180515,326.2404786,NA,NA,NA,NA,NA,NA
"779",2015-08-18,3,0,0,8,0,0,1,0,150.3301381,523.4489503,213.5447334,105.5046892,322.838609,NA,NA,NA,NA,NA,NA
"780",2015-08-19,4,0,0,8,0,0,1,0,114.3370198,490.6740672,253.3578293,65.72788594,320.0084807,NA,NA,NA,NA,NA,NA
"781",2015-08-20,5,0,0,8,0,0,1,0,136.5453035,504.0811477,238.0249362,48.5210229,336.1536597,NA,NA,NA,NA,NA,NA
"782",2015-08-21,6,0,0,8,0,0,1,0,111.5391054,544.0220089,279.3106437,86.78427513,343.6544613,NA,NA,NA,NA,NA,NA
"783",2015-08-22,7,0,1,8,0,0,1,0,192.3100039,702.9318555,323.6680066,43.17464831,356.4563443,NA,NA,NA,NA,NA,NA
"784",2015-08-23,1,1,0,8,0,0,1,0,69.24440843,649.6884674,251.902667,59.52023071,406.2934459,NA,NA,NA,NA,NA,NA
"785",2015-08-24,2,0,0,8,0,0,1,0,133.2555206,452.0096906,190.5084826,72.09811364,287.3810878,NA,NA,NA,NA,NA,NA
"786",2015-08-25,3,0,0,8,0,0,1,0,117.1182637,470.2070328,229.9735155,111.5824292,324.4237391,NA,NA,NA,NA,NA,NA
"787",2015-08-26,4,0,0,8,0,0,1,0,91.61689441,455.6059666,201.9866677,106.5810566,318.9735525,NA,NA,NA,NA,NA,NA
"788",2015-08-27,5,0,0,8,0,0,1,0,141.9117799,413.8859885,189.0800531,65.48026935,302.4913897,NA,NA,NA,NA,NA,NA
"789",2015-08-28,6,0,0,8,0,0,1,0,139.2892478,476.3980724,220.3646749,83.19264518,328.7687577,NA,NA,NA,NA,NA,NA
"790",2015-08-29,7,0,1,8,0,0,1,0,126.1406488,564.0484192,260.1949026,65.76914675,293.4597451,NA,NA,NA,NA,NA,NA
"791",2015-08-30,1,1,0,8,0,0,0,0,106.2774938,539.736641,241.2795469,65.40084045,317.8570544,NA,NA,NA,NA,NA,NA
"792",2015-08-31,2,0,0,8,0,0,0,0,161.4507185,393.6174214,189.2811473,93.6685371,196.3105563,NA,NA,NA,NA,NA,NA
"793",2015-09-01,3,0,0,9,0,0,0,0,119.8900513,341.5925859,156.5020807,99.59388295,296.0094423,NA,NA,NA,NA,NA,NA
"794",2015-09-02,4,0,0,9,0,0,0,0,83.73915362,343.529213,178.0400492,86.02780544,287.1010216,NA,NA,NA,NA,NA,NA
"795",2015-09-03,5,0,0,9,0,0,0,0,114.3830668,364.2487486,182.5931191,66.85689948,256.8269204,NA,NA,NA,NA,NA,NA
"796",2015-09-04,6,0,0,9,0,0,0,0,143.9164042,348.1661814,171.8372299,75.68401356,331.5858512,NA,NA,NA,NA,NA,NA
"797",2015-09-05,7,0,1,9,0,0,0,0,156.958185,489.4855176,222.9104011,69.39738402,422.5063105,NA,NA,NA,NA,NA,NA
"798",2015-09-06,1,1,0,9,0,0,0,0,82.71011672,502.4471421,165.9314224,94.90530422,306.1345561,NA,NA,NA,NA,NA,NA
"799",2015-09-07,2,0,0,9,0,0,0,0,153.007857,394.6448809,162.2016554,77.39600269,259.6066317,NA,NA,NA,NA,NA,NA
"800",2015-09-08,3,0,0,9,0,0,0,0,101.9749006,351.1319498,137.0033508,164.4653985,290.3652711,NA,NA,NA,NA,NA,NA
"801",2015-09-09,4,0,0,9,0,0,0,0,85.96544545,376.9267797,145.4432433,105.1278786,283.2059649,NA,NA,NA,NA,NA,NA
"802",2015-09-10,5,0,0,9,0,0,0,0,117.4134943,389.6143048,160.1405875,71.69333221,268.2188565,NA,NA,NA,NA,NA,NA
"803",2015-09-11,6,0,0,9,0,0,0,0,104.9723879,370.8345267,117.6883249,93.07636271,313.1844811,NA,NA,NA,NA,NA,NA
"804",2015-09-12,7,0,1,9,0,0,0,0,133.7173844,535.7358514,256.2485631,50.55681795,291.3844831,NA,NA,NA,NA,NA,NA
"805",2015-09-13,1,1,0,9,0,0,0,0,103.7512453,500.2511212,180.6821635,103.7857745,317.0273055,NA,NA,NA,NA,NA,NA
"806",2015-09-14,2,0,0,9,0,0,0,0,133.5108321,344.4448312,114.5211754,88.96706903,268.5474509,NA,NA,NA,NA,NA,NA
"807",2015-09-15,3,0,0,9,0,0,0,0,139.4022082,393.9527527,104.0193913,121.7936686,273.9808188,NA,NA,NA,NA,NA,NA
"808",2015-09-16,4,0,0,9,0,0,0,0,133.689772,319.8766069,139.3134976,72.56922148,289.2625096,NA,NA,NA,NA,NA,NA
"809",2015-09-17,5,0,0,9,0,0,0,0,110.5142579,339.2936822,126.8565993,80.57123061,244.3843793,NA,NA,NA,NA,NA,NA
"810",2015-09-18,6,0,0,9,0,0,0,0,142.7322708,352.7901809,130.1940814,76.18094773,320.3462644,NA,NA,NA,NA,NA,NA
"811",2015-09-19,7,0,1,9,0,0,0,0,130.8105103,489.2588082,166.1346563,92.9099539,428.8726616,NA,NA,NA,NA,NA,NA
"812",2015-09-20,1,1,0,9,0,0,0,0,78.9831244,513.5303236,163.7526488,39.77439796,312.2903014,NA,NA,NA,NA,NA,NA
"813",2015-09-21,2,0,0,9,0,0,0,0,121.131519,341.9997243,115.7962867,127.5392498,253.4396627,NA,NA,NA,NA,NA,NA
"814",2015-09-22,3,0,0,9,0,0,0,0,95.76350244,341.9459951,125.4293548,53.40631544,203.3668912,NA,NA,NA,NA,NA,NA
"815",2015-09-23,4,0,0,9,0,0,0,0,113.9856386,330.659883,114.689141,65.04361401,275.5437542,NA,NA,NA,NA,NA,NA
"816",2015-09-24,5,0,0,9,0,0,0,0,114.4298048,331.5044151,111.8202975,56.97145413,213.8127253,NA,NA,NA,NA,NA,NA
"817",2015-09-25,6,0,0,9,0,0,0,0,106.2958681,345.4802007,100.1884353,66.79370945,278.0257611,NA,NA,NA,NA,NA,NA
"818",2015-09-26,7,0,1,9,0,0,0,0,157.8745832,516.8670824,167.2564001,72.3286239,259.4795396,NA,NA,NA,NA,NA,NA
"819",2015-09-27,1,1,0,9,0,0,0,0,68.65469019,474.0800622,190.3531912,62.83958271,282.7905808,NA,NA,NA,NA,NA,NA
"820",2015-09-28,2,0,0,9,0,0,0,0,110.3847543,337.1270142,119.0373764,134.7984123,248.7825458,NA,NA,NA,NA,NA,NA
"821",2015-09-29,3,0,0,9,0,0,0,0,107.1724994,331.7275988,113.5475619,67.98608978,243.8853104,NA,NA,NA,NA,NA,NA
"822",2015-09-30,4,0,0,9,0,0,0,0,115.1682508,314.1438538,112.4333513,59.60833916,237.2207727,NA,NA,NA,NA,NA,NA
"823",2015-10-01,5,0,0,10,0,0,0,0,111.7366247,335.0457445,112.8908996,49.67383575,222.9460563,NA,NA,NA,NA,NA,NA
"824",2015-10-02,6,0,0,10,0,0,0,0,135.2334415,354.7755073,106.5355772,57.76461212,240.1193616,NA,NA,NA,NA,NA,NA
"825",2015-10-03,7,0,1,10,0,1,0,0,59.60514138,473.9474285,186.5502577,79.65029753,295.846114,NA,NA,NA,NA,NA,NA
"826",2015-10-04,1,1,0,10,0,0,0,0,56.11243263,523.1954462,182.1770894,84.62171609,315.6029006,NA,NA,NA,NA,NA,NA
"827",2015-10-05,2,0,0,10,0,0,0,0,160.7294473,377.2658382,139.5079025,147.3892051,327.1224655,NA,NA,NA,NA,NA,NA
"828",2015-10-06,3,0,0,10,0,0,0,0,174.298357,354.9615779,191.0478725,92.33543245,262.0969184,NA,NA,NA,NA,NA,NA
"829",2015-10-07,4,0,0,10,0,0,0,0,162.8176484,360.3100022,142.5848857,77.00987836,266.7007287,NA,NA,NA,NA,NA,NA
"830",2015-10-08,5,0,0,10,0,0,0,0,126.317035,322.6071127,137.7994938,78.2593412,279.2320599,NA,NA,NA,NA,NA,NA
"831",2015-10-09,6,0,0,10,0,0,0,0,149.2516077,368.4198186,124.4796757,108.60099,347.1875452,NA,NA,NA,NA,NA,NA
"832",2015-10-10,7,0,1,10,0,0,0,0,142.8194186,443.6233098,233.9765478,116.4561936,308.7128854,NA,NA,NA,NA,NA,NA
"833",2015-10-11,1,1,0,10,0,0,0,0,86.96241184,557.7229766,195.7138397,150.5857381,331.3350338,NA,NA,NA,NA,NA,NA
"834",2015-10-12,2,0,0,10,0,0,0,0,192.2946728,377.9265479,161.4930415,209.1668808,269.1471036,NA,NA,NA,NA,NA,NA
"835",2015-10-13,3,0,0,10,0,0,0,0,121.8939077,346.3744944,131.6571718,71.29653594,272.2209231,NA,NA,NA,NA,NA,NA
"836",2015-10-14,4,0,0,10,0,0,0,0,111.0501693,372.0528201,149.5406226,113.6789312,263.7467388,NA,NA,NA,NA,NA,NA
"837",2015-10-15,5,0,0,10,0,0,0,0,137.9558656,345.970838,169.665618,67.75698813,310.6847189,NA,NA,NA,NA,NA,NA
"838",2015-10-16,6,0,0,10,0,0,0,0,152.380926,384.2031333,174.4215884,95.45885107,363.0156629,NA,NA,NA,NA,NA,NA
"839",2015-10-17,7,0,1,10,0,0,0,0,156.7948208,521.1304318,212.154857,77.64044019,345.9183718,NA,NA,NA,NA,NA,NA
"840",2015-10-18,1,1,0,10,0,0,0,0,23.10840604,453.2886583,146.2428872,95.30281116,243.1764402,NA,NA,NA,NA,NA,NA
"841",2015-10-19,2,0,0,10,0,0,1,0,110.8888036,398.1227688,164.7899751,149.6098609,227.8540381,NA,NA,NA,NA,NA,NA
"842",2015-10-20,3,0,0,10,0,0,1,0,100.8509482,366.3896728,174.7027914,87.98997751,262.5313923,NA,NA,NA,NA,NA,NA
"843",2015-10-21,4,0,0,10,0,0,1,0,112.5906288,394.5961288,165.7493503,106.6452353,301.5702477,NA,NA,NA,NA,NA,NA
"844",2015-10-22,5,0,0,10,0,0,1,0,120.599207,409.1015209,151.8700376,136.7731935,235.619117,NA,NA,NA,NA,NA,NA
"845",2015-10-23,6,0,0,10,0,0,1,0,170.6016967,430.8837862,164.8151423,93.60390339,314.6300049,NA,NA,NA,NA,NA,NA
"846",2015-10-24,7,0,1,10,0,0,1,0,156.6517945,463.3609829,217.934552,106.5868861,445.9253322,NA,NA,NA,NA,NA,NA
"847",2015-10-25,1,1,0,10,0,0,1,0,61.41483524,384.8514269,140.9193779,123.8519781,284.147344,NA,NA,NA,NA,NA,NA
"848",2015-10-26,2,0,0,10,0,0,1,0,133.3150782,328.7381635,152.9165256,164.8589813,266.1803045,NA,NA,NA,NA,NA,NA
"849",2015-10-27,3,0,0,10,0,0,1,0,83.24078942,331.4720157,136.695525,78.08261395,268.2451801,NA,NA,NA,NA,NA,NA
"850",2015-10-28,4,0,0,10,0,0,1,0,90.93661554,304.0065155,125.6868645,61.4518022,268.4339749,NA,NA,NA,NA,NA,NA
"851",2015-10-29,5,0,0,10,0,0,1,0,149.4686347,306.4279207,138.8760544,50.45699703,253.4725538,NA,NA,NA,NA,NA,NA
"852",2015-10-30,6,0,0,10,0,0,1,0,105.5095515,337.0996201,114.7254057,49.84313568,266.4706968,NA,NA,NA,NA,NA,NA
"853",2015-10-31,7,0,1,10,0,0,1,0,115.5090195,377.8016739,136.923512,75.83269656,292.7751212,NA,NA,NA,NA,NA,NA
"854",2015-11-01,1,1,0,11,0,0,0,0,82.88601924,469.0261847,131.2233944,95.77866899,307.4016173,NA,NA,NA,NA,NA,NA
"855",2015-11-02,2,0,0,11,0,0,0,0,122.8523456,285.1563333,116.5303948,137.2948194,222.3186912,NA,NA,NA,NA,NA,NA
"856",2015-11-03,3,0,0,11,0,0,0,0,84.55367,227.3689503,85.74761798,72.47501583,241.4360934,NA,NA,NA,NA,NA,NA
"857",2015-11-04,4,0,0,11,0,0,0,0,98.20322978,256.0598508,108.3602279,64.21197292,233.5559493,NA,NA,NA,NA,NA,NA
"858",2015-11-05,5,0,0,11,0,0,0,0,95.55652893,274.7498394,104.6591799,68.91477526,257.0365984,NA,NA,NA,NA,NA,NA
"859",2015-11-06,6,0,0,11,0,0,0,0,70.8871683,246.3920252,88.93142873,118.8654103,186.6910599,NA,NA,NA,NA,NA,NA
"860",2015-11-07,7,0,1,11,0,0,0,0,122.5551201,350.2228314,140.4528445,150.617391,220.6143087,NA,NA,NA,NA,NA,NA
"861",2015-11-08,1,1,0,11,0,0,0,0,84.14494946,466.5401939,152.6075395,66.17144992,328.2543786,NA,NA,NA,NA,NA,NA
"862",2015-11-09,2,0,0,11,0,0,0,0,142.2526057,266.4938842,106.9117576,113.8022194,186.8693528,NA,NA,NA,NA,NA,NA
"863",2015-11-10,3,0,0,11,0,0,0,0,54.24917426,237.9066726,77.2591246,66.91032866,195.4047224,NA,NA,NA,NA,NA,NA
"864",2015-11-11,4,0,0,11,0,0,0,0,97.39929145,214.420898,89.02800011,72.5262658,210.1778157,NA,NA,NA,NA,NA,NA
"865",2015-11-12,5,0,0,11,0,0,0,0,68.12509701,240.9658971,114.1718473,75.94295435,216.2397859,NA,NA,NA,NA,NA,NA
"866",2015-11-13,6,0,0,11,0,0,0,0,137.7805484,264.1517728,89.95903713,74.72447107,214.8736161,NA,NA,NA,NA,NA,NA
"867",2015-11-14,7,0,1,11,0,0,0,0,111.4371661,347.6140339,113.069739,82.42852764,264.7940874,NA,NA,NA,NA,NA,NA
"868",2015-11-15,1,1,0,11,0,0,0,0,51.15083907,483.1606896,119.6942957,48.83281728,277.579455,NA,NA,NA,NA,NA,NA
"869",2015-11-16,2,0,0,11,0,0,0,0,105.4264942,257.9120875,98.61302135,55.44243708,244.0493862,NA,NA,NA,NA,NA,NA
"870",2015-11-17,3,0,0,11,0,0,0,0,100.3957643,236.5561657,72.78015781,71.72269427,190.311676,NA,NA,NA,NA,NA,NA
"871",2015-11-18,4,0,0,11,0,0,0,0,114.4948502,198.9118708,56.10415887,64.83587411,206.4062254,NA,NA,NA,NA,NA,NA
"872",2015-11-19,5,0,0,11,0,0,0,0,134.9881031,243.7882032,69.91881746,121.5918497,205.4392396,NA,NA,NA,NA,NA,NA
"873",2015-11-20,6,0,0,11,0,0,0,0,74.71643827,227.8637335,68.23301723,75.66217755,187.2794984,NA,NA,NA,NA,NA,NA
"874",2015-11-21,7,0,1,11,0,0,0,0,101.3992646,364.0018911,94.55374878,47.50859816,218.2747544,NA,NA,NA,NA,NA,NA
"875",2015-11-22,1,1,0,11,0,0,0,0,24.79663367,412.3569109,112.8594411,68.25878331,254.8628708,NA,NA,NA,NA,NA,NA
"876",2015-11-23,2,0,0,11,1,0,0,0,154.7554939,252.7054658,80.84226942,57.25278647,219.5550336,NA,NA,NA,NA,NA,NA
"877",2015-11-24,3,0,0,11,1,0,0,0,72.24889465,253.4378618,105.0859371,74.96929785,200.0265609,NA,NA,NA,NA,NA,NA
"878",2015-11-25,4,0,0,11,1,0,0,0,77.28177092,255.1154258,82.00433746,86.54776642,236.8140196,NA,NA,NA,NA,NA,NA
"879",2015-11-26,5,0,0,11,1,0,0,0,88.58643437,275.0949107,85.8963225,83.3440894,255.6716014,NA,NA,NA,NA,NA,NA
"880",2015-11-27,6,0,0,11,1,0,0,0,106.0925431,283.1154323,83.54984956,51.16244886,226.8337672,NA,NA,NA,NA,NA,NA
"881",2015-11-28,7,0,1,11,1,0,0,0,107.1798112,403.083011,80.87180883,52.67663287,254.0206996,NA,NA,NA,NA,NA,NA
"882",2015-11-29,1,1,0,11,1,0,0,0,58.32021958,481.3337737,114.0861418,48.1736557,286.5598244,NA,NA,NA,NA,NA,NA
"883",2015-11-30,2,0,0,11,1,0,0,0,116.1545761,288.1236445,97.35310243,58.54752564,192.3419554,NA,NA,NA,NA,NA,NA
"884",2015-12-01,3,0,0,12,1,0,0,0,82.67070161,251.710213,81.42791828,74.60100773,212.3855135,NA,NA,NA,NA,NA,NA
"885",2015-12-02,4,0,0,12,1,0,0,0,76.60579825,223.7005016,92.9399094,58.56976246,185.8681558,NA,NA,NA,NA,NA,NA
"886",2015-12-03,5,0,0,12,1,0,0,0,105.5633307,271.3935167,71.23783841,149.7897344,228.0623126,NA,NA,NA,NA,NA,NA
"887",2015-12-04,6,0,0,12,1,0,0,0,131.863727,223.0049262,71.33872101,79.39470249,180.0233544,NA,NA,NA,NA,NA,NA
"888",2015-12-05,7,0,1,12,1,0,0,0,76.81683612,376.3872577,88.19071529,71.83537773,201.4364952,NA,NA,NA,NA,NA,NA
"889",2015-12-06,1,1,0,12,1,0,0,0,60.03426302,491.7458314,127.2444304,71.83869154,219.7697227,NA,NA,NA,NA,NA,NA
"890",2015-12-07,2,0,0,12,1,0,0,0,88.56258801,238.5878011,60.97505003,37.40605061,152.5097069,NA,NA,NA,NA,NA,NA
"891",2015-12-08,3,0,0,12,1,0,0,0,81.92085776,259.237368,94.02093781,74.58349353,210.7495458,NA,NA,NA,NA,NA,NA
"892",2015-12-09,4,0,0,12,1,0,0,0,72.7122842,261.9678437,85.98949113,58.13444299,182.8127739,NA,NA,NA,NA,NA,NA
"893",2015-12-10,5,0,0,12,1,0,0,0,87.3496996,275.8710199,100.9203719,132.9503809,217.2107197,NA,NA,NA,NA,NA,NA
"894",2015-12-11,6,0,0,12,1,0,0,0,73.56275671,257.9957805,82.29084302,93.67096337,181.8189465,NA,NA,NA,NA,NA,NA
"895",2015-12-12,7,0,1,12,1,0,0,0,116.3777054,416.8657616,130.3760399,173.1949015,263.3711832,NA,NA,NA,NA,NA,NA
"896",2015-12-13,1,1,0,12,1,0,0,0,56.54371748,456.7547429,150.0407595,138.8689274,285.6092969,NA,NA,NA,NA,NA,NA
"897",2015-12-14,2,0,0,12,1,0,0,0,113.6239816,202.6178897,99.1527895,212.9547635,135.8828332,NA,NA,NA,NA,NA,NA
"898",2015-12-15,3,0,0,12,1,0,0,0,78.84748771,238.987288,97.45899561,169.8712972,200.7944639,NA,NA,NA,NA,NA,NA
"899",2015-12-16,4,0,0,12,1,0,0,0,110.8506491,239.1557058,74.18595392,192.2776991,180.3258233,NA,NA,NA,NA,NA,NA
"900",2015-12-17,5,0,0,12,1,0,0,0,103.8435162,266.8020791,85.47810077,170.6422574,189.6032399,NA,NA,NA,NA,NA,NA
"901",2015-12-18,6,0,0,12,1,0,0,0,88.73194247,247.5657274,70.39189101,96.83363573,205.0702518,NA,NA,NA,NA,NA,NA
"902",2015-12-19,7,0,1,12,1,0,0,0,143.4420155,326.5521225,84.57454593,153.9051384,209.4433599,NA,NA,NA,NA,NA,NA
"903",2015-12-20,1,1,0,12,1,0,0,0,51.7103695,368.7965584,97.37540255,112.8193763,190.8381439,NA,NA,NA,NA,NA,NA
"904",2015-12-21,2,0,0,12,1,0,1,0,112.8912227,249.4424165,97.16863588,213.6465922,178.0078679,NA,NA,NA,NA,NA,NA
"905",2015-12-22,3,0,0,12,1,0,1,0,89.24813748,298.3077725,89.32757333,108.3962399,206.1622648,NA,NA,NA,NA,NA,NA
"906",2015-12-23,4,0,0,12,0,0,1,0,205.8812871,328.2198845,103.0568456,224.4337116,219.4046935,NA,NA,NA,NA,NA,NA
"907",2015-12-24,5,0,0,12,0,0,1,0,195.3998013,395.2420175,137.0243579,220.1572249,275.5614449,NA,NA,NA,NA,NA,NA
"908",2015-12-25,6,0,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"909",2015-12-26,7,0,1,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"910",2015-12-27,1,1,0,12,0,0,1,0,50.79420947,426.7066294,139.1757354,116.618502,205.2960972,NA,NA,NA,NA,1,NA
"911",2015-12-28,2,0,0,12,0,0,1,0,127.3852249,380.7981375,165.711268,177.333348,249.8314888,NA,NA,NA,NA,NA,NA
"912",2015-12-29,3,0,0,12,0,0,1,0,125.9895477,410.8053843,162.9485394,146.1460216,220.2567839,NA,NA,NA,NA,NA,NA
"913",2015-12-30,4,0,0,12,0,0,1,0,143.7022835,534.7959146,198.5315382,153.3946234,364.2566696,NA,NA,NA,NA,NA,NA
"914",2015-12-31,5,0,0,12,0,0,1,0,249.0378096,643.6747029,208.6604917,152.7875103,1869.937723,NA,NA,NA,NA,NA,NA
"915",2016-01-01,6,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"916",2016-01-02,7,0,1,1,0,0,1,0,122.8857474,534.2554624,182.7038312,213.8981601,290.2144746,NA,NA,NA,NA,NA,NA
"917",2016-01-03,1,1,0,1,0,0,1,0,67.32816097,436.5824701,164.8590058,320.0522146,189.5607687,NA,NA,NA,NA,NA,NA
"918",2016-01-04,2,0,0,1,0,0,1,0,128.8220518,283.5801983,125.6611844,71.567728,190.2482032,NA,NA,NA,NA,NA,NA
"919",2016-01-05,3,0,0,1,0,0,1,0,105.3100392,291.599757,101.2395484,134.3760942,241.3535257,NA,NA,NA,NA,NA,NA
"920",2016-01-06,4,0,0,1,0,0,1,0,90.00531084,255.1478948,77.64481055,64.03011727,186.7837667,NA,NA,NA,NA,NA,NA
